,Company,Category,Country,State,Region,City,Year,Investment (USD),County
8632,Verto Analytics,Business Intelligence|Cloud Computing|Telecommunications,USA,NY,New York City,New York,2014,2400000.0,New York County
8633,Verto Analytics,Business Intelligence|Cloud Computing|Telecommunications,USA,NY,New York City,New York,2014,2400000.0,New York County
8634,Verve Mobile,Advertising|Advertising Platforms|Location Based Services|Mobile|Mobile Analytics,USA,NY,New York City,New York,2013,14000000.0,New York County
8635,Verve Mobile,Advertising|Advertising Platforms|Location Based Services|Mobile|Mobile Analytics,USA,NY,New York City,New York,2013,14000000.0,New York County
8636,Verve Mobile,Advertising|Advertising Platforms|Location Based Services|Mobile|Mobile Analytics,USA,NY,New York City,New York,2013,14000000.0,New York County
8637,Via,Apps|Real Time|Software|Technology|Transportation,USA,NY,New York City,New York,2015,27000000.0,New York County
8638,Via,Apps|Real Time|Software|Technology|Transportation,USA,NY,New York City,New York,2014,10064136.0,New York County
8639,Via,Apps|Real Time|Software|Technology|Transportation,USA,NY,New York City,New York,2015,27000000.0,New York County
8640,Via,Apps|Real Time|Software|Technology|Transportation,USA,NY,New York City,New York,2015,27000000.0,New York County
8641,Via,Apps|Real Time|Software|Technology|Transportation,USA,NY,New York City,New York,2015,27000000.0,New York County
8642,Via,Apps|Real Time|Software|Technology|Transportation,USA,NY,New York City,New York,2015,27000000.0,New York County
8643,Via,Apps|Real Time|Software|Technology|Transportation,USA,NY,New York City,New York,2014,10064136.0,New York County
8644,VTS,Commercial Real Estate|Real Estate|Technology,USA,NY,New York City,New York,2013,7000000.0,New York County
8645,VTS,Commercial Real Estate|Real Estate|Technology,USA,NY,New York City,New York,2015,21000000.0,New York County
8646,VTS,Commercial Real Estate|Real Estate|Technology,USA,NY,New York City,New York,2013,7000000.0,New York County
8647,VTS,Commercial Real Estate|Real Estate|Technology,USA,NY,New York City,New York,2015,21000000.0,New York County
8648,Visual Revenue,Analytics|Enterprises|Media|Optimization|Predictive Analytics|Real Time|SaaS,USA,NY,New York City,New York,2012,1700000.0,New York County
8649,Visual Revenue,Analytics|Enterprises|Media|Optimization|Predictive Analytics|Real Time|SaaS,USA,NY,New York City,New York,2012,1700000.0,New York County
8650,Vizibility,Brand Marketing|Mobile|Reputation|Search|SEO,USA,NY,New York City,New York,2011,1300000.0,New York County
8651,Vizibility,Brand Marketing|Mobile|Reputation|Search|SEO,USA,NY,New York City,New York,2011,1300000.0,New York County
8652,Vizibility,Brand Marketing|Mobile|Reputation|Search|SEO,USA,NY,New York City,New York,2011,1300000.0,New York County
8653,Pronoun,Digital Media|EBooks,USA,NY,New York City,New York,2015,3500000.0,New York County
8654,Pronoun,Digital Media|EBooks,USA,NY,New York City,New York,2011,5250000.0,New York County
8655,Pronoun,Digital Media|EBooks,USA,NY,New York City,New York,2011,5250000.0,New York County
8656,Pronoun,Digital Media|EBooks,USA,NY,New York City,New York,2011,5250000.0,New York County
8657,Voxel (Internap),Content Delivery|Linux|Web Hosting,USA,NY,New York City,New York,2011,5500000.0,New York County
8658,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2013,10700000.0,New York County
8659,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2011,2900000.0,New York County
8660,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2013,10700000.0,New York County
8661,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2012,4000000.0,New York County
8662,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2011,2900000.0,New York County
8663,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2013,10700000.0,New York County
8664,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2012,4000000.0,New York County
8665,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2013,10700000.0,New York County
8666,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2012,4000000.0,New York County
8667,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2013,10700000.0,New York County
8668,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2013,10700000.0,New York County
8669,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2011,2900000.0,New York County
8670,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2013,10700000.0,New York County
8671,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2012,4000000.0,New York County
8672,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2013,10700000.0,New York County
8673,Voxy,EdTech|Education|Language Learning,USA,NY,New York City,New York,2012,4000000.0,New York County
8674,Vroom.com,Automotive|Cars|E-Commerce,USA,NY,New York City,New York,2015,54000000.0,New York County
8675,Vroom.com,Automotive|Cars|E-Commerce,USA,NY,New York City,New York,2015,54000000.0,New York County
8676,Vroom.com,Automotive|Cars|E-Commerce,USA,NY,New York City,New York,2015,54000000.0,New York County
8677,VYou,Curated Web,USA,NY,New York City,New York,2011,3000000.0,New York County
8678,VYou,Curated Web,USA,NY,New York City,New York,2011,3000000.0,New York County
8679,VYou,Curated Web,USA,NY,New York City,New York,2011,3000000.0,New York County
8680,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,41500000.0,New York County
8681,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,60000000.0,New York County
8682,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,41500000.0,New York County
8683,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2011,12000000.0,New York County
8684,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,60000000.0,New York County
8685,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,41500000.0,New York County
8686,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,60000000.0,New York County
8687,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,41500000.0,New York County
8688,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2011,12000000.0,New York County
8689,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2011,12000000.0,New York County
8690,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2011,12000000.0,New York County
8691,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,41500000.0,New York County
8692,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,41500000.0,New York County
8693,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,41500000.0,New York County
8694,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,60000000.0,New York County
8695,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2011,12000000.0,New York County
8696,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,60000000.0,New York County
8697,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2011,12000000.0,New York County
8698,Warby Parker,E-Commerce|Fashion|Retail,USA,NY,New York City,New York,2013,60000000.0,New York County
8699,WayBetter,Games|Gamification|Health and Wellness|Internet|Personal Health,USA,NY,New York City,New York,2014,2800000.0,New York County
8700,WayBetter,Games|Gamification|Health and Wellness|Internet|Personal Health,USA,NY,New York City,New York,2014,2800000.0,New York County
8701,WayBetter,Games|Gamification|Health and Wellness|Internet|Personal Health,USA,NY,New York City,New York,2014,2800000.0,New York County
8702,WayUp,Education|Freelancers,USA,NY,New York City,New York,2015,7800000.0,New York County
8703,WayUp,Education|Freelancers,USA,NY,New York City,New York,2015,7800000.0,New York County
8704,WayUp,Education|Freelancers,USA,NY,New York City,New York,2015,7800000.0,New York County
8705,WayUp,Education|Freelancers,USA,NY,New York City,New York,2015,7800000.0,New York County
8706,WayUp,Education|Freelancers,USA,NY,New York City,New York,2015,7800000.0,New York County
8707,WayUp,Education|Freelancers,USA,NY,New York City,New York,2015,7800000.0,New York County
8708,WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,USA,NY,New York City,New York,2014,355000000.0,New York County
8709,WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,USA,NY,New York City,New York,2015,433934331.0,New York County
8710,WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,USA,NY,New York City,New York,2014,355000000.0,New York County
8711,WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,USA,NY,New York City,New York,2014,355000000.0,New York County
8712,WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,USA,NY,New York City,New York,2015,433934331.0,New York County
8713,WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,USA,NY,New York City,New York,2014,355000000.0,New York County
8714,WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,USA,NY,New York City,New York,2015,433934331.0,New York County
8715,WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,USA,NY,New York City,New York,2014,355000000.0,New York County
8716,WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,USA,NY,New York City,New York,2014,355000000.0,New York County
8717,Whistle Sports,Entertainment|Sports|Video Streaming,USA,NY,New York City,New York,2015,28000000.0,New York County
8718,WhoSay,Games,USA,NY,New York City,New York,2012,12000000.0,New York County
8719,WhoSay,Games,USA,NY,New York City,New York,2011,4900000.0,New York County
8720,Wibbitz,Mobile|News|Video|Web Development,USA,NY,New York City,New York,2015,8000000.0,New York County
8721,Wildcard,Mobile,USA,NY,New York City,New York,2013,3000000.0,New York County
8722,Wildcard,Mobile,USA,NY,New York City,New York,2013,3000000.0,New York County
8723,Wildcard,Mobile,USA,NY,New York City,New York,2014,7000000.0,New York County
8724,Wildcard,Mobile,USA,NY,New York City,New York,2013,3000000.0,New York County
8725,Wildcard,Mobile,USA,NY,New York City,New York,2013,3000000.0,New York County
8726,Wildcard,Mobile,USA,NY,New York City,New York,2014,7000000.0,New York County
8727,Wildcard,Mobile,USA,NY,New York City,New York,2013,3000000.0,New York County
8728,Wildcard,Mobile,USA,NY,New York City,New York,2013,3000000.0,New York County
8729,Wochit,News|Video,USA,NY,New York City,New York,2013,3850000.0,New York County
8730,Wochit,News|Video,USA,NY,New York City,New York,2014,10900000.0,New York County
8731,Wochit,News|Video,USA,NY,New York City,New York,2014,10900000.0,New York County
8732,Wochit,News|Video,USA,NY,New York City,New York,2013,3850000.0,New York County
8733,Wochit,News|Video,USA,NY,New York City,New York,2014,10900000.0,New York County
8734,Woqu.com,Travel,USA,NY,New York City,New York,2014,20000000.0,New York County
8735,Woqu.com,Travel,USA,NY,New York City,New York,2014,20000000.0,New York County
8736,Work Market,Enterprise Software,USA,NY,New York City,New York,2015,20000000.0,New York County
8737,Work Market,Enterprise Software,USA,NY,New York City,New York,2015,20000000.0,New York County
8738,Work Market,Enterprise Software,USA,NY,New York City,New York,2011,5000000.0,New York County
8739,Work Market,Enterprise Software,USA,NY,New York City,New York,2015,20000000.0,New York County
8740,Work Market,Enterprise Software,USA,NY,New York City,New York,2011,5000000.0,New York County
8741,Work Market,Enterprise Software,USA,NY,New York City,New York,2015,20000000.0,New York County
8742,Work Market,Enterprise Software,USA,NY,New York City,New York,2011,5000000.0,New York County
8743,Work Market,Enterprise Software,USA,NY,New York City,New York,2015,20000000.0,New York County
8744,[x+1],Enterprise Software,USA,NY,New York City,New York,2011,10000000.0,New York County
8745,[x+1],Enterprise Software,USA,NY,New York City,New York,2011,10000000.0,New York County
8746,[x+1],Enterprise Software,USA,NY,New York City,New York,2011,10000000.0,New York County
8747,[x+1],Enterprise Software,USA,NY,New York City,New York,2011,10000000.0,New York County
8748,x.ai,B2B,USA,NY,New York City,New York,2015,9200000.0,New York County
8749,x.ai,B2B,USA,NY,New York City,New York,2015,9200000.0,New York County
8750,x.ai,B2B,USA,NY,New York City,New York,2015,9200000.0,New York County
8751,x.ai,B2B,USA,NY,New York City,New York,2015,9200000.0,New York County
8752,x.ai,B2B,USA,NY,New York City,New York,2015,9200000.0,New York County
8753,xAd,Advertising|Apps|Local|Mobile|Search|Technology|Wireless,USA,NY,New York City,New York,2012,5000000.0,New York County
8754,xAd,Advertising|Apps|Local|Mobile|Search|Technology|Wireless,USA,NY,New York City,New York,2014,50000000.0,New York County
8755,xAd,Advertising|Apps|Local|Mobile|Search|Technology|Wireless,USA,NY,New York City,New York,2014,50000000.0,New York County
8756,xAd,Advertising|Apps|Local|Mobile|Search|Technology|Wireless,USA,NY,New York City,New York,2012,5000000.0,New York County
8757,xAd,Advertising|Apps|Local|Mobile|Search|Technology|Wireless,USA,NY,New York City,New York,2014,50000000.0,New York County
8758,xAd,Advertising|Apps|Local|Mobile|Search|Technology|Wireless,USA,NY,New York City,New York,2012,5000000.0,New York County
8759,xAd,Advertising|Apps|Local|Mobile|Search|Technology|Wireless,USA,NY,New York City,New York,2014,50000000.0,New York County
8760,xAd,Advertising|Apps|Local|Mobile|Search|Technology|Wireless,USA,NY,New York City,New York,2012,5000000.0,New York County
8761,YCD Multimedia,Digital Media|Digital Signage|Software,USA,NY,New York City,New York,2011,6000000.0,New York County
8762,YCD Multimedia,Digital Media|Digital Signage|Software,USA,NY,New York City,New York,2011,6000000.0,New York County
8763,YCD Multimedia,Digital Media|Digital Signage|Software,USA,NY,New York City,New York,2011,6000000.0,New York County
8764,YCD Multimedia,Digital Media|Digital Signage|Software,USA,NY,New York City,New York,2011,6000000.0,New York County
8765,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2012,27000000.0,New York County
8766,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2014,50000000.0,New York County
8767,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2012,27000000.0,New York County
8768,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2014,50000000.0,New York County
8769,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2011,10000000.0,New York County
8770,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2012,27000000.0,New York County
8771,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2014,50000000.0,New York County
8772,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2012,27000000.0,New York County
8773,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2014,50000000.0,New York County
8774,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2011,10000000.0,New York County
8775,Yext,Advertising|Cloud Data Services|Local|Mobile|SaaS|Sales and Marketing|Software,USA,NY,New York City,New York,2011,10000000.0,New York County
8776,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2012,4200000.0,New York County
8777,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2013,5000000.0,New York County
8778,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2014,18000000.0,New York County
8779,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2012,4200000.0,New York County
8780,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2013,5000000.0,New York County
8781,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2012,4200000.0,New York County
8782,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2013,5000000.0,New York County
8783,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2012,4200000.0,New York County
8784,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2013,5000000.0,New York County
8785,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2014,18000000.0,New York County
8786,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2012,4200000.0,New York County
8787,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2013,5000000.0,New York County
8788,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2014,18000000.0,New York County
8789,Yieldbot,Advertising|Analytics|Optimization|Publishing|Real Time,USA,NY,New York City,New York,2014,18000000.0,New York County
8790,Yieldex,Advertising|Web Tools,USA,NY,New York City,New York,2011,10000000.0,New York County
8791,Yieldex,Advertising|Web Tools,USA,NY,New York City,New York,2011,10000000.0,New York County
8792,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2012,4099999.0,New York County
8793,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2013,8000000.0,New York County
8794,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2013,8000000.0,New York County
8795,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2012,4099999.0,New York County
8796,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2013,8000000.0,New York County
8797,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2012,4099999.0,New York County
8798,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2014,10000000.0,New York County
8799,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2013,8000000.0,New York County
8800,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2014,10000000.0,New York County
8801,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2013,8000000.0,New York County
8802,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2014,10000000.0,New York County
8803,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2013,8000000.0,New York County
8804,Yieldmo,Advertising|Mobile,USA,NY,New York City,New York,2014,10000000.0,New York County
8805,Yipit,Algorithms|Curated Web|Restaurants|Reviews and Recommendations|Sales and Marketing|Shopping,USA,NY,New York City,New York,2011,6000000.0,New York County
8806,Yipit,Algorithms|Curated Web|Restaurants|Reviews and Recommendations|Sales and Marketing|Shopping,USA,NY,New York City,New York,2011,6000000.0,New York County
8807,Yipit,Algorithms|Curated Web|Restaurants|Reviews and Recommendations|Sales and Marketing|Shopping,USA,NY,New York City,New York,2011,6000000.0,New York County
8808,Yipit,Algorithms|Curated Web|Restaurants|Reviews and Recommendations|Sales and Marketing|Shopping,USA,NY,New York City,New York,2011,6000000.0,New York County
8809,Yodle,Advertising|Email Marketing|Internet Marketing|Local Advertising|Local Search|Marketing Automation|Reviews and Recommendations|SEO|Small and Medium Businesses|Social Media Marketing,USA,NY,New York City,New York,2013,5000000.0,New York County
8810,YouNow,Broadcasting|Games|Social Media|Video Streaming,USA,NY,New York City,New York,2015,15000000.0,New York County
8811,YouNow,Broadcasting|Games|Social Media|Video Streaming,USA,NY,New York City,New York,2013,4000000.0,New York County
8812,YouNow,Broadcasting|Games|Social Media|Video Streaming,USA,NY,New York City,New York,2015,15000000.0,New York County
8813,YouNow,Broadcasting|Games|Social Media|Video Streaming,USA,NY,New York City,New York,2014,7000000.0,New York County
8814,Zentrick,Analytics|E-Commerce|Enterprise Software|Media|Online Video Advertising|SaaS|Sales and Marketing|Software|Video,USA,NY,New York City,New York,2013,3000000.0,New York County
8815,Zerve,E-Commerce,USA,NY,New York City,New York,2014,20000000.0,New York County
8816,Zerve,E-Commerce,USA,NY,New York City,New York,2014,20000000.0,New York County
8817,Zerve,E-Commerce,USA,NY,New York City,New York,2014,20000000.0,New York County
8818,ZocDoc,Dental|Doctors|Health and Wellness|Health Care,USA,NY,New York City,New York,2015,130000000.0,New York County
8819,ZocDoc,Dental|Doctors|Health and Wellness|Health Care,USA,NY,New York City,New York,2015,130000000.0,New York County
8820,ZocDoc,Dental|Doctors|Health and Wellness|Health Care,USA,NY,New York City,New York,2011,75000000.0,New York County
8821,ZocDoc,Dental|Doctors|Health and Wellness|Health Care,USA,NY,New York City,New York,2011,75000000.0,New York County
8822,Zola,E-Commerce,USA,NY,New York City,New York,2015,10000000.0,New York County
8823,Zola,E-Commerce,USA,NY,New York City,New York,2015,10000000.0,New York County
8824,Zola,E-Commerce,USA,NY,New York City,New York,2015,10000000.0,New York County
8825,Zola,E-Commerce,USA,NY,New York City,New York,2015,10000000.0,New York County
8826,Zola,E-Commerce,USA,NY,New York City,New York,2015,10000000.0,New York County
8827,Zola,E-Commerce,USA,NY,New York City,New York,2013,3250000.0,New York County
8828,Zoove,Advertising|App Marketing|Mobile,USA,NY,New York City,New York,2011,15000000.0,New York County
8829,Zoove,Advertising|App Marketing|Mobile,USA,NY,New York City,New York,2011,15000000.0,New York County
8830,Zoove,Advertising|App Marketing|Mobile,USA,NY,New York City,New York,2011,15000000.0,New York County
8831,Zoove,Advertising|App Marketing|Mobile,USA,NY,New York City,New York,2013,15000000.0,New York County
8832,Zoove,Advertising|App Marketing|Mobile,USA,NY,New York City,New York,2013,15000000.0,New York County
8833,Zoove,Advertising|App Marketing|Mobile,USA,NY,New York City,New York,2011,15000000.0,New York County
8834,Zula,Mobile,USA,NY,New York City,New York,2014,3000000.0,New York County
8835,Zula,Mobile,USA,NY,New York City,New York,2014,3000000.0,New York County
8836,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,2015,2500000.0,Santa Clara County
8837,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,2015,2500000.0,Santa Clara County
8838,41st Parameter,Security,USA,CA,SF Bay Area,San Jose,2012,13000000.0,Santa Clara County
8839,41st Parameter,Security,USA,CA,SF Bay Area,San Jose,2012,13000000.0,Santa Clara County
8840,41st Parameter,Security,USA,CA,SF Bay Area,San Jose,2012,13000000.0,Santa Clara County
8841,41st Parameter,Security,USA,CA,SF Bay Area,San Jose,2012,13000000.0,Santa Clara County
8842,41st Parameter,Security,USA,CA,SF Bay Area,San Jose,2012,13000000.0,Santa Clara County
8843,Altierre,Education|Mobile|Wireless,USA,CA,SF Bay Area,San Jose,2013,4100000.0,Santa Clara County
8844,AppFormix,Cloud Computing|Cloud Infrastructure|Enterprise Software|Infrastructure,USA,CA,SF Bay Area,San Jose,2015,7000000.0,Santa Clara County
8845,"Ariosa Diagnostics, Inc.",Biotechnology|Health Diagnostics,USA,CA,SF Bay Area,San Jose,2012,52700000.0,Santa Clara County
8846,"Ariosa Diagnostics, Inc.",Biotechnology|Health Diagnostics,USA,CA,SF Bay Area,San Jose,2012,52700000.0,Santa Clara County
8847,"Ariosa Diagnostics, Inc.",Biotechnology|Health Diagnostics,USA,CA,SF Bay Area,San Jose,2012,52700000.0,Santa Clara County
8848,Averail,Mobile,USA,CA,SF Bay Area,San Jose,2012,6000000.0,Santa Clara County
8849,Averail,Mobile,USA,CA,SF Bay Area,San Jose,2012,6000000.0,Santa Clara County
8850,Avogy,Semiconductors,USA,CA,SF Bay Area,San Jose,2014,40000000.0,Santa Clara County
8851,Avogy,Semiconductors,USA,CA,SF Bay Area,San Jose,2014,40000000.0,Santa Clara County
8852,Baynote,Reviews and Recommendations|Search|Software|Web Design,USA,CA,SF Bay Area,San Jose,2014,4745730.0,Santa Clara County
8853,Baynote,Reviews and Recommendations|Search|Software|Web Design,USA,CA,SF Bay Area,San Jose,2011,13000000.0,Santa Clara County
8854,BlackArrow,Advertising,USA,CA,SF Bay Area,San Jose,2011,7013076.0,Santa Clara County
8855,Bright Computing,Software,USA,CA,SF Bay Area,San Jose,2014,14500000.0,Santa Clara County
8856,Bright Computing,Software,USA,CA,SF Bay Area,San Jose,2014,14500000.0,Santa Clara County
8857,Bright Computing,Software,USA,CA,SF Bay Area,San Jose,2014,14500000.0,Santa Clara County
8858,Bright Computing,Software,USA,CA,SF Bay Area,San Jose,2014,14500000.0,Santa Clara County
8859,C8 MediSensors,Biotechnology,USA,CA,SF Bay Area,San Jose,2012,24000000.0,Santa Clara County
8860,Cellworks,Hardware + Software,USA,CA,SF Bay Area,San Jose,2012,13000000.0,Santa Clara County
8861,Cellworks,Hardware + Software,USA,CA,SF Bay Area,San Jose,2012,13000000.0,Santa Clara County
8862,CipherCloud,Cloud Security|Data Security|Enterprise Software,USA,CA,SF Bay Area,San Jose,2014,50000000.0,Santa Clara County
8863,CipherCloud,Cloud Security|Data Security|Enterprise Software,USA,CA,SF Bay Area,San Jose,2014,50000000.0,Santa Clara County
8864,CipherCloud,Cloud Security|Data Security|Enterprise Software,USA,CA,SF Bay Area,San Jose,2014,50000000.0,Santa Clara County
8865,CipherCloud,Cloud Security|Data Security|Enterprise Software,USA,CA,SF Bay Area,San Jose,2014,50000000.0,Santa Clara County
8866,Cirtas Systems,Enterprises|Enterprise Software,USA,CA,SF Bay Area,San Jose,2011,22500000.0,Santa Clara County
8867,Cirtas Systems,Enterprises|Enterprise Software,USA,CA,SF Bay Area,San Jose,2011,22500000.0,Santa Clara County
8868,Cirtas Systems,Enterprises|Enterprise Software,USA,CA,SF Bay Area,San Jose,2011,22500000.0,Santa Clara County
8869,Cirtas Systems,Enterprises|Enterprise Software,USA,CA,SF Bay Area,San Jose,2011,22500000.0,Santa Clara County
8870,Cloudike,Cloud Computing|Mobile|SaaS,USA,CA,SF Bay Area,San Jose,2014,1000000.0,Santa Clara County
8871,Cloudike,Cloud Computing|Mobile|SaaS,USA,CA,SF Bay Area,San Jose,2014,1000000.0,Santa Clara County
8872,Datiphy,Analytics,USA,CA,SF Bay Area,San Jose,2015,7000000.0,Santa Clara County
8873,Datos IO,Big Data|Cloud Computing|Databases|Enterprise Software,USA,CA,SF Bay Area,San Jose,2015,12500000.0,Santa Clara County
8874,Datos IO,Big Data|Cloud Computing|Databases|Enterprise Software,USA,CA,SF Bay Area,San Jose,2015,12500000.0,Santa Clara County
8875,Datos IO,Big Data|Cloud Computing|Databases|Enterprise Software,USA,CA,SF Bay Area,San Jose,2015,12500000.0,Santa Clara County
8876,Dtex Systems,Security|Software,USA,CA,SF Bay Area,San Jose,2015,15000000.0,Santa Clara County
8877,Dtex Systems,Security|Software,USA,CA,SF Bay Area,San Jose,2015,15000000.0,Santa Clara County
8878,Dynosense,Elder Care|Health and Wellness,USA,CA,SF Bay Area,San Jose,2015,9400000.0,Santa Clara County
8879,Dynosense,Elder Care|Health and Wellness,USA,CA,SF Bay Area,San Jose,2015,9400000.0,Santa Clara County
8880,Dynosense,Elder Care|Health and Wellness,USA,CA,SF Bay Area,San Jose,2015,9400000.0,Santa Clara County
8881,Econais Inc.,Internet of Things|M2M|Software|Wireless,USA,CA,SF Bay Area,San Jose,2013,1500000.0,Santa Clara County
8882,Elastica,Cloud Security|SaaS|Software|Technology,USA,CA,SF Bay Area,San Jose,2015,30000000.0,Santa Clara County
8883,Elastica,Cloud Security|SaaS|Software|Technology,USA,CA,SF Bay Area,San Jose,2015,30000000.0,Santa Clara County
8884,Elastica,Cloud Security|SaaS|Software|Technology,USA,CA,SF Bay Area,San Jose,2014,6300000.0,Santa Clara County
8885,Elastica,Cloud Security|SaaS|Software|Technology,USA,CA,SF Bay Area,San Jose,2015,30000000.0,Santa Clara County
8886,Elastica,Cloud Security|SaaS|Software|Technology,USA,CA,SF Bay Area,San Jose,2015,30000000.0,Santa Clara County
8887,Ensighten,E-Commerce|Enterprise Software,USA,CA,SF Bay Area,San Jose,2012,15500000.0,Santa Clara County
8888,Ensighten,E-Commerce|Enterprise Software,USA,CA,SF Bay Area,San Jose,2015,53000000.0,Santa Clara County
8889,Ensighten,E-Commerce|Enterprise Software,USA,CA,SF Bay Area,San Jose,2014,40000000.0,Santa Clara County
